-1 89:18464.29297 50:8.025029674 51:16.50167912 53:98.65000153 336:46.02199936 309:0 32:70.91600037 324:9500 30:72.58999634 88:19605.83008 22:100 24:100 42:1 43:1 90:12540.66504 20:10.70499992 28:60.55500031 27:69.59500122
-1 89:18585.17188 50:8.413667311 51:15.33473848 53:0 336:46.49000168 309:0 32:70.55599976 324:9500 30:72.71600342 88:19049.9082 22:0 24:0 42:1 43:1 90:12224.18164 20:7.815000057 28:61.625 27:67.73000336
-1 89:19926.92773 50:7.30569883 51:13.504155 53:77.83000183 336:45.73400116 309:0 32:71.29399872 324:9500 30:72.68000031 88:19404.54883 22:100 24:74.93000031 42:1 43:1 90:9314.294922 20:27.00499916 28:58.48500061 27:64.61499786
-1 89:19951.10352 50:7.213318653 51:13.64001425 53:74.96499634 336:45.4640007 309:0 32:71.11399841 324:9500 30:72.71600342 88:19548.32031 22:100 24:74.88500214 42:1 43:1 90:9525.283203 20:78.48500061 28:58.20999908 27:64.85500336
-1 89:20289.56445 50:7.407322033 51:13.22665265 53:70.40000153 336:45.60800171 309:0 32:70.35800171 324:9500 30:72.71600342 88:19548.32031 22:100 24:68.11499786 42:1 43:1 90:9762.646484 20:72.04000092 28:58.78499985 27:64.12000275
-1 89:19793.96094 50:7.095157383 51:13.51544606 53:73.66000366 336:45.4640007 309:0 32:70.44799805 324:9500 30:72.8239975 88:19423.71875 22:100 24:73.41999817 42:1 43:1 90:9648.360352 20:11.10000038 28:57.85499954 27:64.63500214
-1 89:19528.02734 50:7.060443586 51:13.63149416 53:81.47000122 336:45.73400116 309:0 32:70.33999634 324:9500 30:72.87799835 88:19279.94531 22:100 24:80.99500275 42:1 43:1 90:9613.195313 20:9.975000381 28:57.75 27:64.83999634
-1 89:18476.38086 50:7.817422311 51:16.16456778 53:92.17500305 336:46.14799881 309:0 32:67.80200195 324:9500 30:72.91400146 88:19668.14453 22:93.20999908 24:93.72499847 42:1 43:1 90:12628.57813 20:0 28:59.97000122 27:69.06500244
-1 89:18222.53516 50:7.831507671 51:16.12983489 53:100 336:45.89599991 309:0 32:68 324:9500 30:73.04000092 88:19509.98242 22:100 24:100 42:1 43:1 90:12496.70996 20:0 28:60.00999832 27:69.01000214
-1 89:18307.15039 50:7.777012269 51:16.10775444 53:100 336:46.22000122 309:0 32:67.6760025 324:9500 30:73.11199951 88:19831.08594 22:100 24:100 42:1 43:1 90:12813.19238 20:9.595000267 28:59.85499954 27:68.97499847
-1 89:18186.27148 50:7.658310819 51:15.95687533 53:100 336:45.95000076 309:0 32:68.12599945 324:9500 30:73.0759964 88:19423.71875 22:100 24:100 42:1 43:1 90:12839.56641 20:1.894999981 28:59.51499939 27:68.73500061
-1 89:18512.64453 50:8.005364846 51:16.11091037 53:100 336:45.82400131 309:0 32:68.79199982 324:9500 30:73.11199951 88:19557.90625 22:100 24:100 42:1 43:1 90:12962.64258 20:10.89000034 28:60.5 27:68.98000336
-1 89:18476.38086 50:7.734986746 51:16.0982986 53:100 336:46.34600067 309:0 32:70.01599884 324:9500 30:73.16600037 88:19557.90625 22:100 24:100 42:1 43:1 90:12716.48926 20:6.144999981 28:59.73500061 27:68.95999908
-1 89:18379.67773 50:7.29053082 51:16.16772589 53:100 336:46.09400177 309:0 32:70.73600006 324:9500 30:73.32800293 88:19629.80469 22:100 24:100 42:1 43:1 90:13103.30176 20:13.09500027 28:58.43999863 27:69.06999969
-1 89:18295.0625 50:7.528720433 51:16.08884625 53:100 336:46.16600037 309:0 32:72.21199799 324:9500 30:73.40000153 88:19744.82227 22:100 24:100 42:1 43:1 90:13305.5 20:13.84000015 28:59.13999939 27:68.94499969
-1 89:20591.76367 50:5.716270525 51:11.16522459 53:100 336:45.93199921 309:0 32:73.83200073 324:9500 30:73.47200012 88:19088.24805 22:100 24:100 42:1 43:1 90:5301.101074 20:74.05500031 28:53.40499878 27:60.22000122
-1 89:20470.88281 50:7.405620698 51:13.32994084 53:68.21499634 336:45.98600006 309:0 32:74.26399994 324:9500 30:73.58000183 88:19615.41602 22:100 24:70.76999664 42:1 43:1 90:9956.052734 20:53.26499939 28:58.77999878 27:64.30500031
-1 89:20071.98242 50:7.324263756 51:12.74767087 53:65.69499969 336:45.62599945 309:0 32:74.51599884 324:9500 30:73.61599731 88:19821.50195 22:100 24:64.52500153 42:1 43:1 90:8725.28418 20:22.72999954 28:58.54000092 27:63.25
-1 89:20229.125 50:7.52184787 51:13.01331661 53:72.11499786 336:45.37400055 309:0 32:75.0019989 324:9500 30:73.72399902 88:19821.50195 22:100 24:72.14499664 42:1 43:1 90:9428.580078 20:68.04499817 28:59.11999893 27:63.73500061
-1 89:20229.125 50:7.516696369 51:12.85132648 53:72.95500183 336:45.2120018 309:0 32:75.93800354 324:9500 30:73.83200073 88:19596.24609 22:100 24:72.85500336 42:1 43:1 90:9419.789063 20:33.58499908 28:59.10499954 27:63.43999863
-1 89:20229.125 50:7.67047698 51:12.89787188 53:68.05999756 336:45.55400085 309:0 32:76.17199707 324:9500 30:73.86799622 88:19783.16211 22:100 24:67.05500031 42:1 43:1 90:9841.766602 20:52.79000092 28:59.54999924 27:63.52500153
-1 89:21171.98242 50:7.888012925 51:13.47314165 53:63.91999817 336:44.97800064 309:0 32:76.13600159 324:9500 30:73.95800018 88:20281.57422 22:100 24:63.90000153 42:1 43:1 90:9789.019531 20:74.68499756 28:60.16999817 27:64.55999756
-1 89:20374.17969 50:7.646156816 51:12.854062 53:71.31500244 336:45.39199829 309:0 32:76.4960022 324:9500 30:73.92199707 88:19725.6543 22:100 24:71.34999847 42:1 43:1 90:9578.030273 20:24.10499954 28:59.47999954 27:63.44499969
-1 89:20168.68555 50:7.856198511 51:13.17102756 53:74.33999634 336:45.12200165 309:0 32:77.19799805 324:9500 30:73.95800018 88:19548.32031 22:100 24:71.23000336 42:1 43:1 90:10202.20605 20:81.58499908 28:60.08000183 27:64.01999664
-1 89:20482.9707 50:8.298052879 51:12.30369297 53:69.88500214 336:45.2480011 309:0 32:77.08999634 324:9500 30:73.92199707 88:19917.34961 22:100 24:70.30000305 42:1 43:1 90:9059.349609 20:11.80000019 28:61.31000137 27:62.42499924
-1 89:21171.98242 50:7.820941818 51:12.76128051 53:63.02999878 336:44.79800034 309:0 32:77.44999695 324:9500 30:73.90399933 88:20099.46289 22:100 24:62.43500137 42:1 43:1 90:9692.316406 20:35.88000107 28:59.97999954 27:63.27500153
-1 89:21039.01563 50:7.97681517 51:12.67434213 53:65.51499939 336:45.55400085 309:0 32:77.59400177 324:9500 30:73.86799622 88:19936.51953 22:100 24:69.13999939 42:1 43:1 90:8734.075195 20:35.20000076 28:60.41999817 27:63.11500168
-1 89:21135.71875 50:8.256094361 51:12.77762248 53:62.97499847 336:44.59999847 309:0 32:78.4940033 324:9500 30:73.88600159 88:20156.9707 22:100 24:62.60499954 42:1 43:1 90:9595.613281 20:45.57500076 28:61.19499969 27:63.30500031
-1 89:21051.10352 50:8.208824442 51:12.92529969 53:69.09500122 336:44.29399872 309:0 32:79.08799744 324:9500 30:73.79599762 88:20147.38672 22:100 24:63.42499924 42:1 43:1 90:9419.789063 20:80.26000214 28:61.06499863 27:63.57500076
-1 89:21208.24609 50:8.367667812 51:13.20994708 53:67.33499908 336:44.79800034 309:0 32:79.84400177 324:9500 30:73.70600128 88:20224.06641 22:100 24:67.64499664 42:1 43:1 90:9305.503906 20:31.07500076 28:61.5 27:64.08999634
-1 89:21329.125 50:8.68736597 51:13.15437262 53:64.54499817 336:44.34799957 309:0 32:80.65399933 324:9500 30:73.70600128 88:20195.31055 22:100 24:63.86999893 42:1 43:1 90:9797.810547 20:36.27000046 28:62.36000061 27:63.99000168
-1 89:21679.67383 50:8.976198993 51:13.41406169 53:62.93999863 336:44.09600067 309:0 32:80.83399963 324:9500 30:73.61599731 88:20502.02539 22:100 24:62.51499939 42:1 43:1 90:9736.272461 20:87.19499969 28:63.11999893 27:64.45500183
-1 89:21159.89453 50:8.404454145 51:13.1904804 53:67.39499664 336:44.67200089 309:0 32:80.85199738 324:9500 30:73.56199646 88:20367.83789 22:100 24:67.72499847 42:1 43:1 90:9340.668945 20:26.23500061 28:61.59999847 27:64.05500031
-1 89:21582.9707 50:8.823440779 51:13.0602282 53:61.79000092 336:44.06000137 309:0 32:80.97799683 324:9500 30:73.58000183 88:20473.27148 22:100 24:60.13999939 42:1 43:1 90:9973.634766 20:8.090000153 28:62.72000122 27:63.81999969
-1 89:21317.03711 50:8.571255192 51:13.03538016 53:67.45999908 336:43.91600037 309:0 32:80.88800049 324:9500 30:73.59799957 88:20224.06641 22:100 24:63.88000107 42:1 43:1 90:9059.349609 20:99.43499756 28:62.04999924 27:63.77500153
-1 89:21171.98242 50:8.608603515 51:13.21273254 53:65.33000183 336:44.77999878 309:0 32:81.69799805 324:9500 30:73.59799957 88:20252.82031 22:100 24:66.69999695 42:1 43:1 90:9129.678711 20:92.20999908 28:62.15000153 27:64.09500122
-1 89:21728.02539 50:8.623570053 51:13.14604695 53:65.31999969 336:43.93399811 309:0 32:81.58999634 324:9500 30:73.59799957 88:20339.08398 22:100 24:66.09500122 42:1 43:1 90:9103.305664 20:1.914999962 28:62.18999863 27:63.97499847
-1 89:22042.31055 50:9.251427117 51:13.40844212 53:59.29999924 336:44.04199982 309:0 32:82.20200348 324:9500 30:73.61599731 88:20722.47852 22:100 24:58.47499847 42:1 43:1 90:10017.59082 20:38.89500046 28:63.83000183 27:64.44499969
-1 89:21836.81641 50:9.041622974 51:13.42811495 53:65.32499695 336:43.93399811 309:0 32:80.95999908 324:9500 30:73.56199646 88:20549.95117 22:100 24:66.31500244 42:1 43:1 90:9076.932617 20:85.70500183 28:63.29000092 27:64.48000336
-1 89:21655.49805 50:9.45633129 51:13.87121609 53:63.95500183 336:44.76200104 309:0 32:83.20999908 324:9500 30:73.58000183 88:20789.57227 22:100 24:63.58499908 42:1 43:1 90:9709.898438 20:88.30000305 28:64.34999847 27:65.26000214
-1 89:21860.99219 50:9.296498642 51:13.64853336 53:63.59500122 336:44.49200058 309:0 32:82.12999725 324:9500 30:73.45400238 88:20645.79883 22:100 24:63.95000076 42:1 43:1 90:9367.041992 20:22.98999977 28:63.94499969 27:64.87000275
-1 89:22163.18945 50:9.345646879 51:13.25451632 53:59.03499985 336:44.04199982 309:0 32:82.2559967 324:9500 30:73.47200012 88:20779.98633 22:100 24:60.59500122 42:1 43:1 90:9551.657227 20:44.74000168 28:64.06999969 27:64.16999817
-1 89:22211.54102 50:9.255340322 51:13.41967845 53:60.15000153 336:44.09600067 309:0 32:82.43599701 324:9500 30:73.56199646 88:20789.57227 22:100 24:60.47000122 42:1 43:1 90:9331.876953 20:98.54000092 28:63.84000015 27:64.46499634
-1 89:22296.15625 50:9.126731866 51:13.95170739 53:58.23500061 336:43.7179985 309:0 32:82.94000244 324:9500 30:73.63400269 88:20684.13867 22:100 24:67.48999786 42:1 43:1 90:9463.745117 20:97.46499634 28:63.50999832 27:65.40000153
-1 89:21873.08008 50:9.105408675 51:13.6712688 53:62.93999863 336:44.36600113 309:0 32:83.46199799 324:9500 30:73.68800354 88:20779.98633 22:100 24:63.15499878 42:1 43:1 90:9393.415039 20:49.97499847 28:63.45500183 27:64.91000366
-1 89:21909.34375 50:9.60585773 51:13.27125309 53:60.66999817 336:44.04199982 309:0 32:83.31800079 324:9500 30:73.70600128 88:20779.98633 22:100 24:58.25 42:1 43:1 90:10272.53516 20:12.22999954 28:64.72499847 27:64.19999695
-1 89:21607.14648 50:8.907252973 51:13.5182676 53:63.30500031 336:43.97000122 309:0 32:83.60600281 324:9500 30:73.66999817 88:20559.53516 22:100 24:62.93999863 42:1 43:1 90:9771.4375 20:36.21500015 28:62.93999863 27:64.63999939
-1 89:21631.32227 50:9.15391901 51:13.50697936 53:65.95500183 336:44.06000137 309:0 32:82.90399933 324:9500 30:73.68800354 88:20578.70508 22:100 24:66.63999939 42:1 43:1 90:9323.085938 20:90.05500031 28:63.58000183 27:64.62000275
-1 89:21425.82813 50:8.616084024 51:13.40844212 53:63.64500046 336:44.34799957 309:0 32:82.9940033 324:9500 30:73.72399902 88:20377.42383 22:100 24:63.29499817 42:1 43:1 90:9604.404297 20:48.24499893 28:62.16999817 27:64.44499969
-1 89:21534.61914 50:9.074446479 51:12.74767087 53:63.11999893 336:44.13199997 309:0 32:82.66999817 324:9500 30:73.81400299 88:20137.80273 22:100 24:59.10499954 42:1 43:1 90:9112.097656 20:8.255000114 28:63.375 27:63.25
-1 89:22731.32031 50:9.771035336 51:13.3691552 53:55.52999878 336:43.73600006 309:0 32:82.41799927 324:9500 30:73.76000214 88:20971.68359 22:100 24:55.78499985 42:1 43:1 90:9410.998047 20:37.20999908 28:65.13500214 27:64.375
-1 89:22018.13477 50:9.480158373 51:13.40563503 53:60.38499832 336:43.88000107 309:0 32:83.20999908 324:9500 30:73.61599731 88:20674.55273 22:100 24:57.59999847 42:1 43:1 90:9569.239258 20:52.77999878 28:64.41000366 27:64.44000244
-1 89:21691.76172 50:9.078312385 51:13.76815714 53:68.31999969 336:44.31200027 309:0 32:82.16600037 324:9500 30:73.54399872 88:20377.42383 22:100 24:70.93499756 42:1 43:1 90:9068.140625 20:87.59500122 28:63.38499832 27:65.08000183
-1 89:21740.11328 50:9.408796359 51:13.61731156 53:66.08000183 336:44.00600052 309:0 32:82.94000244 324:9500 30:73.52600098 88:20693.72266 22:100 24:65.87000275 42:1 43:1 90:9551.657227 20:24.05999947 28:64.23000336 27:64.81500244
-1 89:21933.51953 50:9.006949831 51:13.46469165 53:64.72000122 336:43.79000092 309:0 32:82.11199951 324:9500 30:73.47200012 88:20808.74219 22:100 24:64.74500275 42:1 43:1 90:9507.701172 20:25.87000084 28:63.20000076 27:64.54499817
-1 89:21498.35547 50:8.932112431 51:13.22386534 53:64.89499664 336:43.62799835 309:0 32:82.29199982 324:9500 30:73.40000153 88:20425.34766 22:100 24:64.66999817 42:1 43:1 90:9516.492188 20:97.29499817 28:63.00500107 27:64.11499786
-1 89:20990.66406 50:8.190689613 51:12.89513049 53:68.27500153 336:45.12200165 309:0 32:81.66200256 324:9500 30:73.32800293 88:20233.65039 22:100 24:69.43000031 42:1 43:1 90:8918.69043 20:59.86999893 28:61.01499939 27:63.52000046
-1 89:22779.67188 50:10.0241898 51:13.65989593 53:56.95000076 336:43.68199921 309:0 32:81.10399628 324:9500 30:73.16600037 88:21172.96484 22:100 24:58.09999847 42:1 43:1 90:8971.4375 20:19.51000023 28:65.75499725 27:64.88999939
-1 89:20893.96094 50:8.230620413 51:12.81853712 53:63.06999969 336:43.93399811 309:0 32:81.46399689 324:9500 30:73.05799866 88:19879.01172 22:100 24:63.17499924 42:1 43:1 90:9569.239258 20:40.63000107 28:61.125 27:63.38000107
-1 89:21184.07031 50:8.644177388 51:13.56065681 53:66.34500122 336:43.86199951 309:0 32:81.19400024 324:9500 30:72.86000061 88:20482.85742 22:100 24:65.5 42:1 43:1 90:9639.569336 20:99.68000031 28:62.24499893 27:64.71499634
-1 89:21087.36719 50:8.329151027 51:13.02158716 53:66.68499756 336:43.82600021 309:0 32:80.43800354 324:9500 30:72.69799805 88:20291.16016 22:100 24:67.16999817 42:1 43:1 90:9217.591797 20:53.66500092 28:61.39500046 27:63.75
-1 89:20676.37695 50:8.21790202 51:13.02986101 53:66.48000336 336:43.86199951 309:0 32:80.18599701 324:9500 30:72.58999634 88:19850.25586 22:100 24:66.26499939 42:1 43:1 90:9578.030273 20:24.29500008 28:61.09000015 27:63.76499939
-1 89:22332.41992 50:9.944128455 51:14.18039033 53:61.22000122 336:43.73600006 309:0 32:79.48400116 324:9500 30:72.41000366 88:21153.79688 22:100 24:61.43999863 42:1 43:1 90:9490.118164 20:72.79000092 28:65.55999756 27:65.79499817
-1 89:21728.02539 50:9.347615122 51:13.81103774 53:63.66500092 336:43.75400162 309:0 32:79.41200256 324:9500 30:72.05000305 88:20674.55273 22:100 24:63.27500153 42:1 43:1 90:9657.151367 20:90.44000244 28:64.07499695 27:65.15499878
-1 89:21582.9707 50:8.922545714 51:13.86260972 53:66.66500092 336:43.88000107 309:0 32:79.03399658 324:9500 30:71.9240036 88:20482.85742 22:100 24:66.91500092 42:1 43:1 90:9437.37207 20:70.56999969 28:62.97999954 27:65.24500275
-1 89:21244.50977 50:8.493158315 51:12.90061155 53:64.55999756 336:43.98799896 309:0 32:78.47599792 324:9500 30:71.87000275 88:20204.89648 22:100 24:66.12000275 42:1 43:1 90:9041.767578 20:28.58499908 28:61.84000015 27:63.52999878
-1 89:20845.60938 50:8.351147517 51:13.20716623 53:66.69000244 336:43.86199951 309:0 32:78.62000275 324:9500 30:71.81600189 88:20128.2168 22:100 24:66.10500336 42:1 43:1 90:9507.701172 20:54.31000137 28:61.45500183 27:64.08499908
-1 89:20374.17969 50:7.614959263 51:13.07128205 53:69.69999695 336:44.06000137 309:0 32:78.09799957 324:9500 30:71.76200104 88:19735.23828 22:100 24:69.84999847 42:1 43:1 90:9446.163086 20:85.125 28:59.38999939 27:63.84000015
-1 89:20978.57617 50:8.100392492 51:13.14050046 53:66.15000153 336:44.24000168 309:0 32:77.97200012 324:9500 30:71.7440033 88:19888.5957 22:100 24:66.68499756 42:1 43:1 90:9287.920898 20:26.53499985 28:60.76499939 27:63.96500015
-1 89:20628.02734 50:7.921684484 51:13.33273794 53:67.84999847 336:43.91600037 309:0 32:77.90000153 324:9500 30:71.76200104 88:19744.82227 22:100 24:67.16500092 42:1 43:1 90:9885.722656 20:69.47000122 28:60.26499939 27:64.30999756
-1 89:20277.47656 50:7.964345216 51:13.30756458 53:73.30000305 336:44.29399872 309:0 32:77.61199951 324:9500 30:71.77999878 88:19773.57813 22:100 24:66.84999847 42:1 43:1 90:9331.876953 20:26.49500084 28:60.38499832 27:64.26499939
-1 89:20845.60938 50:7.90926888 51:13.08234178 53:66.52500153 336:44.22200012 309:0 32:77.37799835 324:9500 30:71.70800018 88:20041.95313 22:100 24:66.12000275 42:1 43:1 90:9674.733398 20:30.61499977 28:60.22999954 27:63.86000061
-1 89:20289.56445 50:7.601119161 51:13.31035872 53:73.01499939 336:43.98799896 309:0 32:77.54000092 324:9500 30:71.69000244 88:19773.57813 22:100 24:73.62999725 42:1 43:1 90:9402.207031 20:87.60500336 28:59.34999847 27:64.26999664
-1 89:20712.64063 50:8.243351191 51:13.24615292 53:67.49500275 336:44.65399933 309:0 32:77.08999634 324:9500 30:71.69000244 88:20003.61328 22:100 24:68.38500214 42:1 43:1 90:9226.382813 20:33.10499954 28:61.15999985 27:64.15499878
-1 89:20652.20313 50:8.094994916 51:13.37756741 53:68.75 336:44.34799957 309:0 32:77.36000061 324:9500 30:71.61799622 88:19716.06836 22:100 24:68.02500153 42:1 43:1 90:9841.766602 20:66.51999664 28:60.75 27:64.38999939
-1 89:20531.32227 50:7.840320307 51:13.12940979 53:70.06500244 336:44.58200073 309:0 32:77.44999695 324:9500 30:71.61799622 88:19888.5957 22:100 24:70.47000122 42:1 43:1 90:9287.920898 20:63.27999878 28:60.03499985 27:63.94499969
-1 89:21111.54297 50:8.007151674 51:13.20716623 53:64.56999969 336:43.98799896 309:0 32:76.7480011 324:9500 30:71.61799622 88:20070.70703 22:100 24:64.72000122 42:1 43:1 90:9709.898438 20:59.48500061 28:60.50500107 27:64.08499908
-1 89:20990.66406 50:8.188877104 51:12.80488906 53:62.86000061 336:44.67200089 309:0 32:75.54199982 324:9500 30:71.67199707 88:20118.63281 22:100 24:62.625 42:1 43:1 90:9560.448242 20:29.29999924 28:61.00999832 27:63.35499954
-1 89:20325.82813 50:7.696588663 51:12.64454325 53:66.86000061 336:44.97800064 309:0 32:76.83799744 324:9500 30:71.63600159 88:19696.89844 22:100 24:66.66500092 42:1 43:1 90:9639.569336 20:23.12999916 28:59.625 27:63.06000137
-1 89:20180.77344 50:7.675694582 51:12.65266547 53:71.80500031 336:45.93199921 309:0 32:75.2539978 324:9500 30:71.81600189 88:19529.15234 22:100 24:70.73000336 42:1 43:1 90:9243.964844 20:9.824999809 28:59.56499863 27:63.07500076
-1 89:21002.75195 50:7.777012269 51:13.03538016 53:63.49000168 336:44.56399918 309:0 32:74.62400055 324:9500 30:71.88800049 88:19668.14453 22:100 24:68.67500305 42:1 43:1 90:9498.910156 20:72.56500244 28:59.85499954 27:63.77500153
-1 89:20337.91602 50:7.654837574 51:12.76128051 53:69.28500366 336:45.12200165 309:0 32:74.26399994 324:9500 30:71.95999908 88:19735.23828 22:100 24:69.16999817 42:1 43:1 90:9578.030273 20:0 28:59.50500107 27:63.27500153
-1 89:20579.67383 50:7.983946569 51:12.72863399 53:71.41999817 336:45.15800095 309:0 32:74.83999634 324:9500 30:72.01399994 88:19869.42578 22:100 24:63.32500076 42:1 43:1 90:9516.492188 20:24.34499931 28:60.43999863 27:63.21500015
-1 89:20773.08203 50:7.939442145 51:12.94177356 53:64.87000275 336:45.22999954 309:0 32:74.15599823 324:9500 30:72.06800079 88:19946.10547 22:100 24:64.68000031 42:1 43:1 90:9692.316406 20:63.91500092 28:60.31499863 27:63.60499954
-1 89:20495.05859 50:7.595933539 51:12.82946174 53:69.31999969 336:45.35599899 309:0 32:74.02999878 324:9500 30:72.21199799 88:19754.4082 22:100 24:70.22499847 42:1 43:1 90:9050.558594 20:0 28:59.33499908 27:63.40000153
-1 89:19818.13672 50:7.317509324 51:13.63149416 53:78.58999634 336:45.84199905 309:0 32:74.4260025 324:9500 30:72.26599884 88:19289.5293 22:100 24:78.06999969 42:1 43:1 90:9604.404297 20:69.95500183 28:58.52000046 27:64.83999634
-1 89:20241.21289 50:7.778766835 51:13.16547656 53:68.51000214 336:44.52799988 309:0 32:74.76799774 324:9500 30:72.30200195 88:19725.6543 22:100 24:67.56999969 42:1 43:1 90:9982.425781 20:20.27000046 28:59.86000061 27:64.01000214
-1 89:20555.49805 50:7.414128535 51:13.0326204 53:71.37000275 336:44.97800064 309:0 32:73.63400269 324:9500 30:72.26599884 88:19840.67188 22:100 24:71.40499878 42:1 43:1 90:9463.745117 20:0 28:58.80500031 27:63.77000046
-1 89:19914.83984 50:7.575213326 51:13.25172957 53:74.97499847 336:44.86999893 309:0 32:73.63400269 324:9500 30:72.26599884 88:19625 22:100 24:74.375 42:1 43:1 90:9709.898438 20:87.19499969 28:59.27500153 27:64.16500092
-1 89:20217.03711 50:7.590750145 51:13.27125309 53:70.79000092 336:45.12200165 309:0 32:73.9940033 324:9500 30:72.33799744 88:19509.98242 22:100 24:70.65000153 42:1 43:1 90:9604.404297 20:28.12000084 28:59.31999969 27:64.19999695
-1 89:20035.71875 50:7.158245405 51:12.74494963 53:74.19000244 336:45.17599869 309:0 32:71.88800049 324:9500 30:72.33799744 88:19433.30273 22:100 24:74.78500366 42:1 43:1 90:9516.492188 20:0 28:58.04499817 27:63.24499893
-1 89:20144.50977 50:7.322574458 51:12.63912889 53:69.54000092 336:45.51800156 309:0 32:72.71600342 324:9500 30:72.35600281 88:19577.07617 22:100 24:69.18000031 42:1 43:1 90:9525.283203 20:30.98999977 28:58.53499985 27:63.04999924
-1 89:20168.68555 50:7.30569883 51:12.76128051 53:71.30000305 336:45.5359993 309:0 32:72.68000031 324:9500 30:72.41000366 88:19500.39648 22:100 24:71.26000214 42:1 43:1 90:9525.283203 20:78.69499969 28:58.48500061 27:63.27500153
-1 89:20398.35547 50:7.28716356 51:12.74223082 53:69.01999664 336:45.22999954 309:0 32:73.20200348 324:9500 30:72.39199829 88:19567.49023 22:100 24:68.48999786 42:1 43:1 90:9534.075195 20:0 28:58.43000031 27:63.24000168
-1 89:19818.13672 50:7.193262191 51:12.854062 53:75.15499878 336:45.60800171 309:0 32:73.36399841 324:9500 30:72.41000366 88:19452.47266 22:100 24:75.55000305 42:1 43:1 90:9261.546875 20:8.085000038 28:58.15000153 27:63.44499969
-1 89:19781.87305 50:7.243470583 51:13.00504937 53:74.37999725 336:45.48199844 309:0 32:73.04000092 324:9500 30:72.37400055 88:19260.77539 22:100 24:73.75 42:1 43:1 90:9674.733398 20:85.94499969 28:58.29999924 27:63.72000122
-1 89:19721.43359 50:7.369957243 51:12.9362815 53:70.08499908 336:45.4280014 309:0 32:70.93399811 324:9500 30:72.44599915 88:19289.5293 22:100 24:68.16999817 42:1 43:1 90:10193.41504 20:49.88999939 28:58.67499924 27:63.59500122
-1 89:20700.55273 50:7.307385676 51:12.18961357 53:64.54000092 336:45.2840004 309:0 32:70.21399689 324:9500 30:72.51799774 88:19615.41602 22:100 24:65.12999725 42:1 43:1 90:9076.932617 20:13.84000015 28:58.49000168 27:62.20999908
-1 89:18839.01758 50:8.472778501 51:16.80753884 53:100 336:45.55400085 309:0 32:69.15200043 324:9500 30:72.62599945 88:20166.55664 22:100 24:100 42:1 43:1 90:13024.18066 20:9.340000153 28:61.78499985 27:70.06999969
-1 89:18633.52344 50:8.075222265 51:16.49527656 53:100 336:45.7159996 309:0 32:69.15200043 324:9500 30:72.71600342 88:19946.10547 22:100 24:100 42:1 43:1 90:12830.77441 20:2.440000057 28:60.69499969 27:69.58499908
-1 89:18657.69922 50:8.127415739 51:16.58503521 53:100 336:45.91400146 309:0 32:68.70200348 324:9500 30:72.80599976 88:19869.42578 22:100 24:100 42:1 43:1 90:12909.89551 20:1.75 28:60.84000015 27:69.72499847
